"SiteName";"Country";"Period";"PhaseCode";"LabCode";"C14Age";"C14SD";"Material";"MaterialSpecies";"tpq";"taq";"Longitude";"Latitude";"bib";"bib_url"
"Port-Nehue (Hoëdic)";"France";"LM";"Grave F1, skeleton 5";"OxA-6709";6645;60;"human bone";"n/d";-5372;-5737;-2,8894223;47,34442;"Schulting & Richards 2001";"Schulting01"
"Port-Nehue (Hoëdic)";"France";"LM";"Grave K, skeleton 9";"OxA-6710";5755;55;"human bone";"n/d";-4357;-4839;-2,8894223;47,34442;"Schulting & Richards 2001";"Schulting01"
"Port-Nehue (Hoëdic)";"France";"LM";"Grave B, skeleton 1";"OxA-11776";5750;35;"human bone";"n/d";-4447;-4785;-2,8894223;47,34442;"Schulting 2005";"Schulting05"
"Povoado da Amoreira";"Portugal";"LM";"Layer C";"I-17332";7460;120;"wood charcoal";"n/d";-5915;-6689;-8,1221;39,2741;"Cruz 1997";"Cruz97"
"Prairie du Lieu-Dieu";"France";"EN";"n/a";"Beta-320515";6040;40;"n/a";"n/d";-4723;-5208;0,7695;45,1771;"Bohny 2011";"Bohny11"
"Prazo";"Portugal";"EN";"SU3 (Sector VII)";"Ua-20491";5550;50;"wood charcoal";"n/d";-4174;-4603;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"EN";"SU4 (Sector I - hearth)";"Ua-20493";5640;50;"wood charcoal";"n/d";-4330;-4711;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"EN";"SU4 (Sector I - hearth)";"Ua-20492";5735;50;"wood charcoal";"n/d";-4356;-4794;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"EN";"SU4 (Sector I - hearth)";"GrA-16131";5760;40;"animal bone";"n/d";-4408;-4792;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"EN";"SU4 (Sector I - hearth)";"Ua-20496";6100;50;"wood charcoal";"n/d";-4785;-5300;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"LM";"SU3 (Sector I)";"CSIC-1422";6502;34;"wood charcoal";"n/d";-5315;-5617;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"LM";"SU4a (Sector I)";"GrN-26400";6710;50;"wood charcoal";"n/d";-5476;-5787;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"LM";"SU4a (Sector I)";"GrA-18787";6950;50;"plant seed";"n/d";-5640;-6017;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"LM";"SU4 (Sector I)";"GrN-18866";6980;70;"wood charcoal";"Pinus sp.";-5628;-6074;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"LM";"SU4";"CSIC-1622";7204;35;"wood charcoal";"Quercus sp.";-5917;-6229;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"LM";"SU4 (Sector I)";"GrN-26398";7240;110;"wood charcoal";"Several species";-5724;-6462;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"LM";"SU4 (Sector I)";"CSIC-1514";7353;50;"wood charcoal";"n/d";-6018;-6425;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"LM";"SU4a (Sector I)";"OxA-24779";7792;34;"wood charcoal";"n/d";-6463;-6822;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"LM";"SU5 (Sector I)";"Wk-16539";8259;49;"wood charcoal";"Quercus, Pinus sp.";-7054;-7529;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"LM";"SU5 (Sector I)";"OxA-24782";8317;37;"wood charcoal";"Prunus sp.";-7080;-7569;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"LM";"SU5 (Sector I)";"OxA-24780";8332;38;"wood charcoal";"Prunus sp.";-7083;-7575;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"LM";"SU5 (Sector I)";"GrA-15986";8370;70;"wood charcoal";"Quercus sp.";-7065;-7596;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"LM";"SU5 (Sector I)";"GrN-15986";8370;70;"wood charcoal";"Quercus sp.";-7065;-7596;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"LM";"SU5 (Sector I)";"GrN-26402";8380;60;"wood charcoal";"Quercus, Pinus, Arbutus sp.";-7077;-7593;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"LM";"SU5 (Sector I)";"GrN-6402";8380;60;"wood charcoal";"n/d";-7077;-7593;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"LM";"SU5 (Sector I)";"CSIC-1621";8397;38;"wood charcoal";"n/d";-7191;-7587;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"LM";"SU5 (Sector I)";"Wk-16540";8435;52;"wood charcoal";"Quercus sp.";-7188;-7599;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"EN";"SU3 (Sector VII)";"GrN-26404";5630;25;"wood charcoal";"Arbutus sp.";-4348;-4603;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"EN";"SU4a (Sector I - hearth)";"GrA-15984";5990;50;"animal bone";"Several species";-4625;-5206;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Prazo";"Portugal";"EN";"SU3 (Sector I - hearth)";"Ua-20494";6055;50;"wood charcoal";"Several species";-4718;-5215;-7,27915;41,051;"Monteiro-Rodrigues 2012";"Monteiro12"
"Puy-de-Fournet";"France";"MN";"Couche 4, carré C2";"Ly-596 (OxA-7252)";5135;50;"animal bone";"n/d";-3657;-4232;1,421956;45,10198;"Burnez et al. 2001";"Burnez01"
"Quinta da Assentada";"Portugal";"EN";"SU850 (Sector 1 - hearth)";"Sac-1774";5870;110;"wood charcoal";"n/d";-4341;-5280;-7,5386;40,6225;"Valera 2002";"Valera02"
"Ramalha";"Portugal";"EN";"Layer 3";"Beta-440657";5550;30;"animal bone";"Bos taurus";-4262;-4535;-9,166525;38,66953;"Soares 2021";"Soares21a"
"Ramalha";"Portugal";"EN";"Layer 5";"Beta-440658";5790;30;"animal bone";"Bos taurus";-4460;-4792;-9,166525;38,66953;"Soares 2021";"Soares21a"
"Refol";"France";"EN";"ST 022 (Fosse avec vidange de foyer ?)";"Beta-377773";5930;30;"wood charcoal";"Fraxinus sp.";-4625;-4989;-3,0868452;47,85451;"Tinevez 2022";"https://doi.org/10.4000/rao.8024"
"Refol";"France";"EN";"ST 022 (Fosse avec vidange de foyer ?)";"Beta-377774";6010;30;"wood charcoal";"Corylus sp.";-4723;-5200;-3,0868452;47,85451;"Tinevez 2022";"https://doi.org/10.4000/rao.8024"
"Refol";"France";"EN";"ST 013 (Foyer à pierres chauffées)";"Beta-377775";5790;30;"wood charcoal";"Corylus sp.";-4460;-4792;-3,0868452;47,85451;"Tinevez 2022";"https://doi.org/10.4000/rao.8024"
"Refol";"France";"EN";"ST 013 (Foyer à pierres chauffées)";"Beta-377776";5780;30;"wood charcoal";"Corylus sp.";-4458;-4790;-3,0868452;47,85451;"Tinevez 2022";"https://doi.org/10.4000/rao.8024"
"Ribeira de Alcantarilha";"Portugal";"EN";"Midden";"Wk-6672";6500;70;"shell";"n/d";-5212;-5662;-8,3447;37,1271;"Carvalho 2008";"Carvalho08"
"Ribeira de Alcantarilha";"Portugal";"EN";"Midden";"Wk-6851";6540;60;"shell";"n/d";-5224;-5664;-8,3447;37,1271;"Carvalho 2008";"Carvalho08"
"Rivaux";"France";"MN";"locus 1 ens. 4, F7";"Ly-1348";5600;210;"wood charcoal";"n/d";-3651;-5300;3,8616605;45,04557;"Daugas et al. 1982";"Daugas82"
"Rivaux";"France";"MN";"Ensemble 7 sur l'unité s tratigraphique BdF 2";"Ly-1987";5310;470;"wood charcoal";"n/d";-2410;-5627;3,8616605;45,04557;"Daugas et al. 1982";"Daugas82"
"Rivaux";"France";"MN";"locusi 1 ens. 4";"Ly-2084";5340;190;"wood charcoal";"n/d";-3516;-4841;3,8616605;45,04557;"Daugas et al. 1982";"Daugas82"
"Rivaux";"France";"MN";"Unités stratigraphiques CM de la base de l' ensemble 4";"Ly-2194";5030;100;"animal bone";"n/d";-3378;-4311;3,8616605;45,04557;"Daugas et al. 1982";"Daugas82"
"Rivaux";"France";"MN";"locus 1 ens. 4";"Ly-2247";5020;200;"wood charcoal";"n/d";-2923;-4498;3,8616605;45,04557;"Daugas et al. 1982";"Daugas82"
"Rivaux";"France";"MN";"locus 1 ens. 6";"Ly-1596";5200;250;"wood charcoal";"n/d";-3016;-4898;3,8616605;45,04557;"Delibrias et al. 1982";"Delibrias82"
"Rivaux";"France";"MN";"locus 1 ens. 3, Unité stratigraphique 10C. Empierrements et structure de combustion de la partie occidentale";"Ly-3707";5030;110;"wood charcoal";"n/d";-3373;-4322;3,8616605;45,04557;"Mazière 1986";"Maziere86"
"Rivaux";"France";"MN";"Foyer F.R.A.C. Empierrements et structure de combustion de la partie occidentale";"Ly-3708";5060;90;"wood charcoal";"n/d";-3524;-4310;3,8616605;45,04557;"Mazière 1986";"Maziere86"
"Rivaux";"France";"MN";"locus 1 ens. 4, Dispositif de plancher sur la laisse d'eau";"Ly-3709";5250;100;"wood charcoal";"n/d";-3649;-4446;3,8616605;45,04557;"Mazière 1986";"Maziere86"
"Rivaux";"France";"EN";"locus 1 ens. 7, Unité Bdf 2";"Ly-3710";6240;110;"wood charcoal";"n/d";-4717;-5610;3,8616605;45,04557;"Mazière 1986";"Maziere86"
"Rocha das Gaivotas";"Portugal";"LM";"Layer 2 (Hearth 3)";"Wk-14798";6820;51;"wood charcoal";"Pistacia sp.";-5555;-5970;-8,9884;37,0296;"Carvalho 2008";"Carvalho08"
"Rocha das Gaivotas";"Portugal";"LM";"Layer 2 (Hearth 2)";"Wk-1479";6862;43;"wood charcoal";"Juniperus sp.";-5573;-5976;-8,9884;37,0296;"Carvalho 2008";"Carvalho08"
"Rocha das Gaivotas";"Portugal";"LM";"Layer 2 (Hearth 1)";"Wk-13692";7092;48;"shell";"Patella sp.";-5740;-6209;-8,9884;37,0296;"Carvalho 2008";"Carvalho08"
"Rocha das Gaivotas";"Portugal";"LM";"Layer 2 (Hearth 2)";"Wk-14793";7117;38;"shell";"Patella sp.";-5834;-6159;-8,9884;37,0296;"Carvalho 2008";"Carvalho08"
"Rocha das Gaivotas";"Portugal";"LM";"Layer 2 (Base)";"Wk-14794";7201;39;"shell";"Patella sp.";-5911;-6232;-8,9884;37,0296;"Carvalho 2008";"Carvalho08"
"Rocha das Gaivotas";"Portugal";"LM";"Test I, layer 2base";"Wk-6075";7270;70;"shell";"Patella vulgata";-5890;-6418;-8,9884;37,0296;"Carvalho 2008";"Carvalho08"
"Rocha das Gaivotas";"Portugal";"LM";"Layer 3a";"Wk-16424";8420;46;"shell";"Mytilus sp.";-7190;-7593;-8,9884;37,0296;"Carvalho 2008";"Carvalho08"
"Rocha das Gaivotas";"Portugal";"LM";"Layer 3a";"Wk-16426";8427;51;"shell";"Mytilus sp.";-7186;-7597;-8,9884;37,0296;"Carvalho 2008";"Carvalho08"
"Rocha das Gaivotas";"Portugal";"LM";"Layer 3b (Hearth 5)";"Wk-16425";8673;78;"shell";"Thais, Patella, Siphonaria, Mytilus sp.";-7483;-8230;-8,9884;37,0296;"Carvalho 2008";"Carvalho08"
"Rocha das Gaivotas";"Portugal";"LM";"Layer 3b";"Wk-13690";8674;52;"shell";"Monodonta sp.";-7535;-8167;-8,9884;37,0296;"Carvalho 2008";"Carvalho08"
"Rocha das Gaivotas";"Portugal";"LM";"Layer 3d (Hearth 4)";"Wk-13691";8965;54;"shell";"Patella sp.";-7745;-8336;-8,9884;37,0296;"Carvalho 2008";"Carvalho08"
"Rocha das Gaivotas";"Portugal";"EN";"Layer 2 (Top)";"Wk-17029";6801;39;"shell";"Pollicipes";-5561;-5875;-8,9884;37,0296;"Carvalho 2008";"Carvalho08"
"Rocha das Gaivotas";"Portugal";"LM";"c.2 base";"Wk-14797";6862;43;"wood charcoal";"Juniperus sp.";-5573;-5976;-8,9884;37,0296;"Nukushina 2016";"Nukushina16"
"Rochefort";"France";"LM";"n/a";"Ly-2815 (SacA1775)";7285;40;"wood charcoal";"n/d";-5991;-6367;-0,402891;47,99396;"BDA";"BDA20"
"Rochefort";"France";"LM";"n/a";"Ly-2816 (SacA1776)";7340;45;"wood charcoal";"n/d";-6019;-6413;-0,402891;47,99396;"BDA";"BDA20"
"Rond du Barry";"France";"EM";"c.C";"MAMS-17748";7864;30;"human bone";"Homo Sapiens";-6540;-7037;3,8669;45,0669;"Talamo et al. 2018";"https://doi.org/10.1002/ajpa.23468"
"Roquemissou";"France";"LM";"FIV";"Ly-3732";5020;190;"wood charcoal";"n/d";-3013;-4487;2,72474;44,40495;"Arnal & Sahuc 2002";"Arnal02"
"Roquemissou";"France";"EM";"VIIIa3";"Ly-4687";5785;105;"wood charcoal";"n/a";-4261;-5201;2,72474;44,40495;"Arnal & Sahuc 2002";"Arnal02"
"Roquemissou";"France";"LM";"Vb2";"Ly-4098";6240;330;"wood charcoal";"n/a";-3987;-6081;2,72474;44,40495;"Arnal 2006";"Arnal06"
"Roquemissou";"France";"EM";"n/a";"Ly-4100";7040;200;"wood charcoal";"n/a";-5324;-6565;2,72474;44,40495;"Arnal 2006";"Arnal06"
"Roquemissou";"France";"EM";"VIIIc1";"Ly-4688";7300;250;"wood charcoal";"n/a";-5474;-7067;2,72474;44,40495;"Arnal 1997";"Arnal97"
"Roquemissou";"France";"EM";"n/a";"Beta-398962";7940;30;"plant seed";"Corylus sp.";-6644;-7051;2,72474;44,40495;"BDA";"BDA20"
"Roquemissou";"France";"EM";"n/a";"Beta-428100";7880;40;"animal bone";"Sus Scrofa";-6509;-7045;2,72474;44,40495;"BDA";"BDA20"
"Roquemissou";"France";"EN";"n/a";"Beta-460505";5590;30;"animal bone";"Cervus Elaphus";-4334;-4545;2,72474;44,40495;"BDA";"BDA20"
"Roquemissou";"France";"LN";"n/a";"Ly-11257 (SacA-37623)";5260;30;"wood charcoal";"Rosacéé pomoïdée";-3958;-4314;2,72474;44,40495;"BDA";"BDA20"
"Roquemissou";"France";"EM";"n/a";"Ly-11259 (SacA-37625)";7705;35;"wood charcoal";"Quercus sp.";-6426;-6682;2,72474;44,40495;"BDA";"BDA20"
"Roquemissou";"France";"LM";"US 1081";"Beta-363427";7500;40;"animal bone";"Bos sp.";-6104;-6472;2,72474;44,40495;"Perrin et al. 2018";"https://doi.org/10.1016/j.quaint.2017.05.027"
"Roquemissou";"France";"LM";"US 1101, FY1101";"Beta-363428";6630;40;"animal bone";"Sus sp.";-5417;-5713;2,72474;44,40495;"Perrin et al. 2018";"https://doi.org/10.1016/j.quaint.2017.05.027"
"Roquemissou";"France";"LM";"US 5435";"Beta-398965";7140;30;"animal bone";"Capreolus sp.";-5850;-6159;2,72474;44,40495;"Perrin et al. 2018";"https://doi.org/10.1016/j.quaint.2017.05.027"
"Roquemissou";"France";"EN";"US 5311";"Beta-460504";5870;30;"animal bone";"Sus scrofa scrofa";-4547;-4897;2,72474;44,40495;"Perrin et al. 2018";"https://doi.org/10.1016/j.quaint.2017.05.027"
"Roquemissou";"France";"LM";"US 1040";"Ly-11260(SacA-37626)";7150;35;"plant seed";"Corylus avellana";-5849;-6218;2,72474;44,40495;"Perrin et al. 2018";"https://doi.org/10.1016/j.quaint.2017.05.027"
"Roquemissou";"France";"LM";"US 1184";"Ly-12839 (SacA-45094)";7545;40;"animal bone";"n/d";-6231;-6568;2,72474;44,40495;"Perrin et al. 2018";"https://doi.org/10.1016/j.quaint.2017.05.027"
"Roquemissou";"France";"LM";"US 1120";"Ly-12841 (SacA-45096)";7000;45;"animal bone";"long bone (indet.)";-5717;-6059;2,72474;44,40495;"Perrin et al. 2018";"https://doi.org/10.1016/j.quaint.2017.05.027"
"Roucadour";"France";"MN";"Doline c.2c-c.3";"Ly-1251 (OXA)";5263;56;"wood charcoal";"n/d";-3803;-4337;1,815453;44,72105;"Gasco et al. 2004";"Gasco04"
"Roucadour";"France";"MN";"Doline c.2c-c.3";"Ly-1253";5410;55;"wood charcoal";"n/d";-3984;-4450;1,815453;44,72105;"Gasco et al. 2004";"Gasco04"
"Roucadour";"France";"MN";"Doline c.2a-b";"Ly-416";5025;50;"wood charcoal";"n/d";-3638;-4036;1,815453;44,72105;"Gasco et al. 2004";"Gasco04"
"Roucadour";"France";"MN";"Doline c.2c-c.3";"Ly-9897";5162;63;"wood charcoal";"n/d";-3653;-4319;1,815453;44,72105;"Gasco et al. 2004";"Gasco04"
"Roucadour";"France";"LMEN";"From early Neolithic Level";"GSY-36A";5940;150;"plant seed";"Cerealia sp.";-4271;-5469;1,815786;44,7208;"Coursaget & Le Run 1966";"https://doi.org/10.3406/bspf.1974.8315"
"Rouffignac";"France";"LM";"c.3 (bottom)";"GrN-2889";7800;50;"wood charcoal";"n/d";-6441;-7036;0,985638;45,01062;"Rozoy 1978";"Rozoy78"
"Rouffignac";"France";"EN";"c.2";"GrN-5512";6400;40;"wood charcoal";"n/d";-5212;-5514;0,985638;45,01062;"Rozoy 1978";"Rozoy78"
"Saint-Gildas 1b";"France";"LM";"US D4 (lentille de coquilles)";"Beta-194786";8000;40;"shell";"Scrobicularia plana";-6649;-7135;-2,2459267;47,13284;"Dupont et al. 2007";"Dupont07"
"Saint-Gildas 1b";"France";"LM";"n/a";"Gif-3531";7520;140;"shell";"n/d";-5912;-7038;-2,2459267;47,13284;"Marchand 1999";"Marchand99"
"Saint-Gildas 1c";"France";"LM";"n/a";"Gif-4847";6790;90;"shell";"n/d";-5411;-6010;-2,2459267;47,13284;"Marchand 1999";"Marchand99"
"Saint-Michel-du-Touch";"France";"MN";"n/a";"Erl-5467";5393;62;"wood charcoal";"n/d";-3968;-4450;1,398261;43,61809;"BDA";"BDA20"
"Saint-Michel-du-Touch";"France";"MN";"n/a";"Erl-5470";5386;60;"wood charcoal";"n/d";-3968;-4447;1,398261;43,61809;"BDA";"BDA20"
"Saint-Michel-du-Touch";"France";"MN";"n/a";"Erl-5471";5462;63;"wood charcoal";"n/d";-3990;-4541;1,398261;43,61809;"BDA";"BDA20"
"Saint-Michel-du-Touch";"France";"MN";"n/a";"Erl-5472";5379;61;"wood charcoal";"n/d";-3964;-4447;1,398261;43,61809;"BDA";"BDA20"
"Saint-Michel-du-Touch";"France";"MN";"n/a";"Erl-7354";5276;51;"wood charcoal";"n/d";-3818;-4336;1,398261;43,61809;"BDA";"BDA20"
"Saint-Michel-du-Touch";"France";"MN";"n/a";"Erl-7355";5363;55;"wood charcoal";"n/d";-3966;-4438;1,398261;43,61809;"BDA";"BDA20"
"Saint-Michel-du-Touch";"France";"MN";"n/a";"Erl-7356";5245;46;"wood charcoal";"n/d";-3807;-4326;1,398261;43,61809;"BDA";"BDA20"
"Saint-Michel-du-Touch";"France";"MN";"n/a";"Erl-7357";5263;48;"wood charcoal";"n/d";-3814;-4331;1,398261;43,61809;"BDA";"BDA20"
"Saint-Michel-du-Touch";"France";"MN";"n/a";"Erl-7358";5283;47;"wood charcoal";"n/d";-3949;-4335;1,398261;43,61809;"BDA";"BDA20"
"Saint-Michel-du-Touch";"France";"MN";"n/a";"Erl-7359";5330;48;"wood charcoal";"n/d";-3963;-4348;1,398261;43,61809;"BDA";"BDA20"
"Saint-Michel-du-Touch";"France";"MN";"St/US 1012. Str. comb.";"Erl-13532";5402;51;"wood charcoal";"n/d";-3986;-4445;1,398261;43,61809;"Bevilacqua & Viarouge 2012";"Bevilacqua12"
"Saint-Michel-du-Touch";"France";"MN";"St/US 1016. Tranchée";"Erl-13533";5491;51;"wood charcoal";"n/d";-4052;-4539;1,398261;43,61809;"Bevilacqua & Viarouge 2012";"Bevilacqua12"
"Saint-Michel-du-Touch";"France";"MN";"St/US 1020. Trou de poteau";"Erl-13534";5339;49;"wood charcoal";"n/d";-3965;-4352;1,398261;43,61809;"Bevilacqua & Viarouge 2012";"Bevilacqua12"
"Saint-Michel-du-Touch";"France";"MN";"St/US 1027. Fossé II couche supérieure";"Erl-13535";5243;52;"wood charcoal";"n/d";-3800;-4330;1,398261;43,61809;"Bevilacqua & Viarouge 2012";"Bevilacqua12"
"Saint-Michel-du-Touch";"France";"MN";"St/US 1028. Fossé II couche médiane";"Erl-13536";5343;52;"wood charcoal";"n/d";-3963;-4355;1,398261;43,61809;"Bevilacqua & Viarouge 2012";"Bevilacqua12"
"Saint-Michel-du-Touch";"France";"MN";"St/US 1036. Fossé II couche inférieure";"Erl-13537";5442;54;"wood charcoal";"n/d";-3994;-4490;1,398261;43,61809;"Bevilacqua & Viarouge 2012";"Bevilacqua12"
"Saint-Michel-du-Touch";"France";"MN";"St/US 1067. Str. comb.";"Erl-13538";5409;54;"wood charcoal";"n/d";-3984;-4449;1,398261;43,61809;"Bevilacqua & Viarouge 2012";"Bevilacqua12"
"Saint-Michel-du-Touch";"France";"MN";"St/US 1080. Trou de poteau";"Erl-13539";5311;55;"wood charcoal";"n/d";-3950;-4349;1,398261;43,61809;"Bevilacqua & Viarouge 2012";"Bevilacqua12"
"Saint-Michel-du-Touch";"France";"MN";"St/US 1102. Fosse";"Erl-13540";5394;54;"wood charcoal";"n/d";-3980;-4445;1,398261;43,61809;"Bevilacqua & Viarouge 2012";"Bevilacqua12"
"Saint-Michel-du-Touch";"France";"MN";"St/US 1103. Str. comb.";"Erl-13541";5399;57;"wood charcoal";"n/d";-3978;-4448;1,398261;43,61809;"Bevilacqua & Viarouge 2012";"Bevilacqua12"
"Saint-Michel-du-Touch";"France";"MN";"Fond de cabane, A.34";"MC-104";5260;200;"wood charcoal";"n/d";-3366;-4791;1,398261;43,61809;"Méroc et al. 1979";"https://doi.org/10.3406/bspf.1979.5163"
"Saint-Michel-du-Touch";"France";"MN";"Fond de cabane, A. 61 - A";"MC-109";5380;200;"wood charcoal";"n/d";-3519;-4941;1,398261;43,61809;"Méroc et al. 1979";"https://doi.org/10.3406/bspf.1979.5163"
"Saint-Michel-du-Touch";"France";"MN";"Fond de cabane, A. 96 - A";"MC-2091";5330;100;"wood charcoal";"n/d";-3714;-4530;1,398261;43,61809;"Méroc et al. 1979";"https://doi.org/10.3406/bspf.1979.5163"
"Saint-Michel-du-Touch";"France";"MN";"Fond de cabane, A. 722";"MC-2215";5250;250;"wood charcoal";"n/d";-3093;-4948;1,398261;43,61809;"Méroc et al. 1979";"https://doi.org/10.3406/bspf.1979.5163"
"Saint-Michel-du-Touch";"France";"MN";"Fond de cabane, A. 168 - H";"MC-2216";5270;140;"wood charcoal";"n/d";-3539;-4595;1,398261;43,61809;"Méroc et al. 1979";"https://doi.org/10.3406/bspf.1979.5163"
"Saint-Michel-du-Touch";"France";"MN";"Fond de cabane, A. 223";"MC-2217";5130;100;"wood charcoal";"n/d";-3533;-4340;1,398261;43,61809;"Méroc et al. 1979";"https://doi.org/10.3406/bspf.1979.5163"
"Saint-Michel-du-Touch";"France";"MN";"Grande fosse, A. 21";"MC-844";5350;90;"wood charcoal";"n/d";-3796;-4495;1,398261;43,61809;"Méroc et al. 1979";"https://doi.org/10.3406/bspf.1979.5163"
"Saint-Michel-du-Touch";"France";"MN";"Grande fosse, A. 168, couche <U+0412>";"MC-845";5190;90;"wood charcoal";"n/d";-3643;-4349;1,398261;43,61809;"Méroc et al. 1979";"https://doi.org/10.3406/bspf.1979.5163"
"Saint-Michel-du-Touch";"France";"MN";"fossé 2049";"Erl-12063";5433;42;"wood charcoal";"n/d";-4048;-4446;1,398261;43,61809;"Merleau et Viarouge 2011";"Merleau11"
"Saint-Michel-du-Touch";"France";"MN";"fossé 2049";"Erl-12064";5400;43;"wood charcoal";"n/d";-3994;-4439;1,398261;43,61809;"Merleau et Viarouge 2011";"Merleau11"
"Saint-Michel-du-Touch";"France";"MN";"fossé 2049";"Erl-12065";5393;42;"wood charcoal";"n/d";-3993;-4436;1,398261;43,61809;"Merleau et Viarouge 2011";"Merleau11"
"Saint-Michel-du-Touch";"France";"MN";"A150 B5 (fossé)";"Erl-5468";5430;61;"wood charcoal";"n/d";-3983;-4493;1,398261;43,61809;"Perrin et al. 2006";"Perrin06"
"Saint-Michel-du-Touch";"France";"MN";"A150 B3 (fossé)";"Erl-5469";5556;67;"wood charcoal";"n/d";-4055;-4688;1,398261;43,61809;"Perrin et al. 2006";"Perrin06"
"Saint-Michel-du-Touch";"France";"MN";"Monument funéraire, A. 185";"MC-2089";5440;130;"wood charcoal";"n/d";-3771;-4782;1,398261;43,61809;"Simmonet 1980";"Simonnet80"
"Saint-Michel-du-Touch";"France";"MN";"Palissade défensive, A62 - P";"MC-2090";6050;150;"wood charcoal";"n/d";-4357;-5479;1,398261;43,61809;"Simmonet 1980";"Simonnet80"
"Saint-Michel-du-Touch";"France";"MN";"A.96.C";"MC-2092";5520;100;"wood charcoal";"n/d";-3966;-4777;1,398261;43,61809;"Simmonet 1980";"Simonnet80"
"Saint-Michel-du-Touch";"France";"MN";"Grande fosse, A. 18, couche <U+0421>";"MC-843";5460;90;"wood charcoal";"n/d";-3957;-4677;1,398261;43,61809;"Simmonet 1980";"Simonnet80"
"Saint-Michel-du-Touch";"France";"MN";"Fond de cabane, A.58.A";"MC-846";5130;100;"wood charcoal";"n/d";-3533;-4340;1,398261;43,61809;"Simmonet 1980";"Simonnet80"
"Saint-Michel-du-Touch";"France";"MN";"Grande fosse, A. 150";"MC-847";5600;90;"wood charcoal";"n/d";-4050;-4794;1,398261;43,61809;"Simmonet 1980";"Simonnet80"
"Saint-Michel-du-Touch";"France";"MN";"Palissade défensive, A. 100 - P";"MC-848";5440;90;"wood charcoal";"n/d";-3952;-4645;1,398261;43,61809;"Simmonet 1980";"Simonnet80"
"Saint-Michel-du-Touch";"France";"MN";"UNF1170";"Poz-37509";5130;40;"wood charcoal";"n/d";-3709;-4218;1,398261;43,61809;"Walicka et al. 2012";"Walicka12"
"Saint-Michel-du-Touch";"France";"MN";"Horizon I";"Poz-37511";5260;35;"wood charcoal";"n/d";-3953;-4319;1,398261;43,61809;"Walicka et al. 2012";"Walicka12"
"Salemas";"Portugal";"EN";"Level 3";"Sa-198";6320;350;"wood charcoal";"n/d";-3994;-6243;-9,1226;38,5319;"Carvalho 2008";"Carvalho08"
"Samouqueira I";"Portugal";"LM";"Layer 2a, S. XII, E19";"Beta-11722";5190;130;"animal bone";"Bos sp.";-3525;-4453;-8,7933;37,8679;"Soares & Silva 2018";"https://10.1016/j.jasrep.2017.11.019"
"Samouqueira I";"Portugal";"LM";"Layer 2a (Burial H1)";"TO-130";6370;70;"human bone";"Homo sapiens";-5005;-5612;-8,7933;37,8679;"Soares & Silva 2018";"https://10.1016/j.jasrep.2017.11.019"
"Samouqueira I";"Portugal";"LM";"Layer 2a (Burial H1)";"OxA-36994";6995;36;"human bone";"Homo sapiens";-5722;-6018;-8,7933;37,8679;"Soares & Silva 2018";"https://10.1016/j.jasrep.2017.11.019"
